timestamp,x,y,z,label
0.6117,114,42,-223,duck
0.6693,119,38,-225,duck
0.727,120,38,-220,duck
0.7846,125,37,-219,duck
0.8424,132,39,-211,duck
0.8998,134,36,-215,duck
0.9573,139,39,-215,duck
1.0149,142,35,-211,duck
1.0723,143,35,-207,duck
1.1299,148,35,-207,duck
1.1875,148,36,-211,duck
1.245,150,33,-200,duck
1.3025,149,36,-206,duck
1.36,147,36,-206,duck
1.4175,144,35,-207,duck
1.4752,139,35,-212,duck
1.5326,140,38,-213,duck
1.5901,129,36,-215,duck
1.6477,120,48,-232,duck
1.7053,104,46,-237,duck
1.7618,61,34,-243,duck
1.8183,16,38,-240,duck
1.876,-10,29,-247,duck
1.9336,-17,44,-242,duck
1.9914,-31,32,-241,duck
2.0488,-38,34,-247,duck
2.1064,-31,33,-252,duck
2.1641,-26,36,-244,duck
2.2216,-30,35,-245,duck
2.2794,-25,38,-246,duck
2.337,-30,38,-247,duck
2.3945,-22,38,-247,duck
2.4524,-24,37,-248,duck
2.5099,-17,39,-246,duck
2.5675,-22,38,-247,duck
2.6253,-19,39,-246,duck
2.6828,-19,40,-250,duck
2.7404,-12,38,-246,duck
2.7981,-17,38,-248,duck
2.8545,-8,42,-247,duck
2.9122,-13,39,-243,duck
2.9689,-8,41,-249,duck
0.6585,-15,54,-252,duck
0.7163,-18,48,-243,duck
0.7742,-19,49,-246,duck
0.8299,7,51,-246,duck
0.8869,39,48,-243,duck
0.9436,55,44,-242,duck
1.0003,72,39,-238,duck
1.0569,75,37,-237,duck
1.1135,84,33,-238,duck
1.1698,93,27,-235,duck
1.2273,106,27,-227,duck
1.2848,127,26,-225,duck
1.3421,141,16,-201,duck
1.3991,145,15,-206,duck
1.4568,149,20,-210,duck
1.5139,145,17,-212,duck
1.5712,147,18,-208,duck
1.6284,144,16,-214,duck
1.6859,138,18,-215,duck
1.743,137,21,-217,duck
1.8004,100,23,-236,duck
1.8579,113,26,-239,duck
1.9142,62,26,-244,duck
1.9705,43,29,-241,duck
2.0268,32,26,-255,duck
2.0821,5,29,-251,duck
2.1384,-9,25,-243,duck
2.1959,-19,24,-249,duck
2.2531,-28,24,-247,duck
2.3105,-40,27,-236,duck
2.3679,-41,29,-249,duck
2.4252,-47,29,-242,duck
2.4826,-47,29,-243,duck
2.5398,-45,29,-248,duck
2.5973,-43,29,-245,duck
2.6548,-44,28,-247,duck
2.712,-42,28,-245,duck
2.7693,-42,29,-247,duck
2.827,-39,29,-244,duck
2.8841,-41,28,-252,duck
2.9415,-39,27,-243,duck
2.9988,-40,27,-250,duck
0.0347,0,21,-251,duck
0.09,0,22,-251,duck
0.1463,-1,23,-251,duck
0.2016,2,23,-251,duck
0.2566,4,21,-249,duck
0.3119,8,23,-245,duck
0.3683,36,22,-256,duck
0.4247,34,20,-245,duck
0.4809,36,19,-246,duck
0.5371,59,23,-248,duck
0.5936,80,18,-239,duck
0.6507,107,19,-230,duck
0.7081,128,19,-223,duck
0.7654,128,16,-223,duck
0.8227,134,14,-213,duck
0.8801,143,14,-213,duck
0.9374,150,15,-209,duck
0.995,151,15,-205,duck
1.0523,149,14,-206,duck
1.1096,154,12,-206,duck
1.167,154,13,-205,duck
1.2245,155,15,-207,duck
1.2818,145,11,-211,duck
1.3392,136,10,-213,duck
1.3967,130,16,-222,duck
1.4539,121,18,-238,duck
1.5112,127,18,-218,duck
1.5677,59,24,-229,duck
1.624,49,32,-261,duck
1.6802,33,22,-255,duck
1.7357,9,23,-237,duck
1.7919,12,20,-246,duck
1.8494,-10,27,-251,duck
1.9068,-22,23,-246,duck
1.9642,-40,17,-247,duck
2.0217,-40,23,-238,duck
2.079,-50,29,-245,duck
2.1365,-60,24,-244,duck
2.1937,-53,27,-245,duck
2.2512,-52,27,-246,duck
2.3087,-42,28,-248,duck
2.3661,-38,27,-247,duck
2.4235,-39,27,-248,duck
2.4809,-38,30,-246,duck
2.5382,-34,31,-245,duck
2.5956,-39,30,-247,duck
2.6531,-36,27,-247,duck
2.7105,-36,26,-242,duck
2.768,-36,30,-251,duck
2.8257,-36,30,-249,duck
2.8829,-29,28,-243,duck
2.9403,-34,28,-245,duck
2.9977,-33,28,-250,duck
0.0677,6,25,-251,duck
0.1231,9,26,-251,duck
0.1784,6,25,-250,duck
0.2337,5,25,-253,duck
0.289,6,26,-248,duck
0.3444,0,24,-247,duck
0.4008,19,21,-242,duck
0.4572,68,31,-249,duck
0.5137,93,32,-238,duck
0.571,110,32,-224,duck
0.6285,110,33,-233,duck
0.6859,111,31,-234,duck
0.7433,120,22,-217,duck
0.8009,128,27,-216,duck
0.8582,136,26,-217,duck
0.9159,150,22,-204,duck
0.9731,151,19,-207,duck
1.0305,146,17,-209,duck
1.0879,156,21,-204,duck
1.1452,159,18,-201,duck
1.2026,150,15,-205,duck
1.26,157,17,-202,duck
1.3174,160,18,-200,duck
1.3748,156,20,-204,duck
1.4321,125,18,-225,duck
1.4896,124,19,-221,duck
1.5469,110,21,-220,duck
1.6044,116,27,-244,duck
1.6607,74,28,-241,duck
1.7172,45,32,-246,duck
1.7736,26,27,-253,duck
1.8299,-2,21,-247,duck
1.8874,-25,21,-250,duck
1.9449,-17,20,-241,duck
2.0023,-25,18,-246,duck
2.0599,-27,16,-238,duck
2.1161,-39,3,-236,duck
2.1735,-40,34,-261,duck
2.2309,-43,39,-257,duck
2.2884,-45,27,-236,duck
2.3459,-46,22,-247,duck
2.4032,-36,25,-249,duck
2.4607,-30,22,-242,duck
2.518,-32,25,-251,duck
2.5756,-38,22,-249,duck
2.633,-30,27,-246,duck
2.6904,-36,27,-248,duck
2.7479,-32,24,-248,duck
2.8052,-27,26,-249,duck
2.8628,-29,26,-246,duck
2.9201,-27,25,-250,duck
2.9775,-30,26,-251,duck
0.0206,1,26,-250,duck
0.0771,-1,25,-250,duck
0.1323,0,26,-254,duck
0.1887,-1,25,-248,duck
0.2453,-1,26,-252,duck
0.3003,0,27,-249,duck
0.3566,-9,25,-246,duck
0.412,9,26,-242,duck
0.4683,40,26,-241,duck
0.5245,73,40,-251,duck
0.581,94,36,-243,duck
0.6382,105,35,-237,duck
0.6957,110,31,-222,duck
0.7533,120,25,-226,duck
0.8106,142,30,-211,duck
0.8682,143,28,-202,duck
0.9254,145,27,-215,duck
0.9828,150,26,-206,duck
1.0403,154,24,-202,duck
1.0975,157,21,-200,duck
1.1549,156,22,-199,duck
1.2123,159,24,-198,duck
1.2696,162,24,-199,duck
1.3273,162,23,-198,duck
1.3844,162,23,-196,duck
1.4418,162,23,-200,duck
1.4993,161,23,-198,duck
1.5566,162,22,-199,duck
1.6141,159,23,-200,duck
1.6714,154,24,-206,duck
1.7288,152,24,-210,duck
1.7863,142,25,-218,duck
1.8436,128,26,-219,duck
1.9012,111,24,-223,duck
1.9573,94,35,-227,duck
2.0136,87,26,-239,duck
2.0702,54,29,-239,duck
2.1264,38,30,-240,duck
2.1828,12,36,-252,duck
2.2392,-6,36,-253,duck
2.2968,-28,28,-249,duck
2.3543,-33,29,-252,duck
2.4116,-38,23,-240,duck
2.468,-54,9,-230,duck
2.5252,-45,29,-245,duck
2.5828,-36,39,-258,duck
2.6401,-38,36,-248,duck
2.6975,-48,28,-244,duck
2.7552,-42,28,-249,duck
2.8125,-31,30,-246,duck
2.8699,-29,30,-249,duck
2.9274,-30,29,-245,duck
2.9848,-33,28,-246,duck
0.0191,2,59,-251,duck
0.0749,0,58,-243,duck
0.1317,-1,58,-248,duck
0.187,0,60,-247,duck
0.2426,0,57,-246,duck
0.2983,0,57,-247,duck
0.3539,0,59,-245,duck
0.4097,1,58,-243,duck
0.466,17,61,-248,duck
0.5219,7,60,-249,duck
0.5784,22,54,-237,duck
0.6351,32,52,-245,duck
0.6916,37,53,-247,duck
0.7482,69,57,-244,duck
0.805,84,52,-235,duck
0.8618,81,52,-231,duck
0.9183,81,44,-235,duck
0.9748,96,43,-230,duck
1.0327,116,36,-220,duck
1.09,128,41,-228,duck
1.1478,129,36,-213,duck
1.2052,132,35,-219,duck
1.2628,132,34,-222,duck
1.3201,133,29,-209,duck
1.3778,139,31,-215,duck
1.4351,140,33,-211,duck
1.4928,144,35,-205,duck
1.5492,89,37,-245,duck
1.6058,71,46,-249,duck
1.6622,52,42,-243,duck
1.7187,-5,33,-248,duck
1.7751,-3,49,-248,duck
1.8329,-63,30,-240,duck
1.8904,-68,30,-232,duck
1.9479,-60,33,-240,duck
2.0057,-65,32,-245,duck
2.0632,-61,33,-242,duck
2.1208,-56,29,-240,duck
2.1784,-64,32,-239,duck
2.236,-54,35,-246,duck
2.2936,-56,33,-242,duck
2.3512,-54,35,-243,duck
2.4086,-45,36,-241,duck
2.4663,-48,34,-243,duck
2.5239,-49,36,-241,duck
2.5814,-47,37,-246,duck
2.639,-49,35,-244,duck
2.6967,-46,37,-240,duck
2.7544,-47,38,-245,duck
2.812,-45,40,-251,duck
2.8698,-44,38,-241,duck
2.9273,-43,39,-247,duck
2.9849,-44,41,-246,duck
0.0614,2,86,-241,idle
0.1166,0,85,-241,idle
0.1729,-1,84,-240,idle
0.2281,2,84,-237,idle
0.2835,3,87,-242,idle
0.3387,0,85,-236,idle
0.3939,1,87,-239,idle
0.4491,2,85,-238,idle
0.5044,1,87,-240,idle
0.5597,1,85,-239,idle
0.6148,0,83,-236,idle
0.6701,3,88,-241,idle
0.7253,1,84,-238,idle
0.7807,1,86,-240,idle
0.8359,2,84,-238,idle
0.8912,2,86,-237,idle
0.9466,1,86,-238,idle
1.0016,3,86,-240,idle
1.0568,1,85,-235,idle
1.1124,5,88,-239,idle
1.1674,0,84,-237,idle
1.2226,4,86,-239,idle
1.2779,2,88,-238,idle
1.3334,1,87,-237,idle
1.3886,1,85,-239,idle
1.4437,0,87,-239,idle
1.4989,3,84,-237,idle
1.5544,3,86,-239,idle
1.6096,1,85,-237,idle
1.6648,3,89,-242,idle
1.7201,2,88,-236,idle
1.7755,1,89,-239,idle
1.8306,0,84,-236,idle
1.8869,-2,85,-236,idle
1.9421,3,87,-240,idle
1.9974,0,87,-237,idle
2.0526,2,88,-239,idle
2.1078,2,88,-237,idle
2.1631,5,89,-244,idle
2.2184,3,82,-225,idle
2.2736,4,87,-239,idle
2.3288,3,88,-241,idle
2.3842,5,86,-235,idle
2.4396,2,86,-238,idle
2.4947,2,87,-235,idle
2.55,5,88,-238,idle
2.6054,4,87,-240,idle
2.6605,3,87,-238,idle
2.7157,3,88,-237,idle
2.7709,2,87,-239,idle
2.8265,5,90,-239,idle
2.8815,5,88,-235,idle
2.9368,3,88,-239,idle
2.9921,2,87,-239,idle
0.0519,-26,25,-245,idle
0.1098,-22,25,-250,idle
0.1672,-22,30,-246,idle
0.2249,-10,30,-247,idle
0.2824,-56,23,-249,idle
0.34,-35,25,-250,idle
0.3978,-26,27,-244,idle
0.4553,-13,27,-249,idle
0.5128,-25,25,-246,idle
0.5705,-29,27,-250,idle
0.6315,-23,27,-249,idle
0.6856,-22,28,-252,idle
0.7432,-20,27,-246,idle
0.8008,-25,27,-250,idle
0.8586,-23,28,-245,idle
0.9161,-20,29,-255,idle
0.9738,-18,25,-244,idle
1.0314,-22,28,-249,idle
1.089,-20,28,-249,idle
1.1468,-19,27,-249,idle
1.2042,-18,29,-246,idle
1.2618,-18,28,-250,idle
1.3195,-21,26,-246,idle
1.3771,-17,27,-245,idle
1.4349,-18,29,-250,idle
1.4922,-17,28,-248,idle
1.5499,-19,28,-248,idle
1.6076,-20,26,-248,idle
1.6651,-16,26,-245,idle
1.7227,-19,29,-248,idle
1.7805,-16,28,-250,idle
1.8381,-18,29,-247,idle
1.8958,-18,28,-249,idle
1.9533,-15,29,-248,idle
2.011,-19,27,-249,idle
2.0688,-17,28,-249,idle
2.1262,-19,28,-249,idle
2.184,-15,28,-249,idle
2.2417,-18,26,-250,idle
2.2992,-17,30,-252,idle
2.3569,-18,27,-244,idle
2.4145,-17,30,-251,idle
2.472,-14,26,-245,idle
2.5299,-15,29,-252,idle
2.5875,-16,25,-245,idle
2.6451,-13,28,-250,idle
2.7027,-16,27,-247,idle
2.7604,-16,28,-252,idle
2.8181,-15,27,-246,idle
2.8759,-16,28,-252,idle
2.9334,-15,28,-246,idle
2.9909,-15,28,-249,idle
0.0614,-10,41,-248,idle
0.1181,-8,42,-248,idle
0.1748,-8,38,-251,idle
0.2314,-8,42,-248,idle
0.2892,-10,39,-247,idle
0.3459,-9,38,-248,idle
0.4025,-8,41,-245,idle
0.4601,-11,41,-247,idle
0.5179,-12,42,-250,idle
0.5745,-8,40,-246,idle
0.6311,-9,43,-250,idle
0.6881,-7,40,-246,idle
0.7446,-9,42,-247,idle
0.8012,-7,43,-248,idle
0.8581,-7,41,-250,idle
0.9145,-8,40,-246,idle
0.9712,-8,41,-248,idle
1.028,-8,43,-249,idle
1.0846,-5,42,-250,idle
1.1412,-9,41,-246,idle
1.1982,-9,42,-253,idle
1.2547,-6,42,-248,idle
1.3114,-9,39,-245,idle
1.3681,-7,43,-246,idle
1.4251,-8,42,-246,idle
1.4817,-5,43,-249,idle
1.5385,-7,43,-242,idle
1.5953,-6,39,-249,idle
1.6522,-3,43,-251,idle
1.7078,0,42,-247,idle
1.7645,-4,41,-249,idle
1.8213,-3,40,-246,idle
1.8793,-11,41,-251,idle
1.9362,-5,41,-248,idle
1.9929,-8,44,-247,idle
2.0496,-3,39,-245,idle
2.1065,-3,40,-251,idle
2.1632,-1,42,-245,idle
2.2202,-4,40,-248,idle
2.2771,-8,40,-247,idle
2.3337,-1,40,-248,idle
2.3906,-5,40,-249,idle
2.4473,-2,42,-246,idle
2.5042,-6,44,-246,idle
2.561,-3,43,-251,idle
2.6178,-2,40,-245,idle
2.6746,-2,43,-252,idle
2.7313,-5,40,-247,idle
2.7881,-3,40,-246,idle
2.8442,1,43,-253,idle
2.901,-5,38,-248,idle
2.9577,-1,42,-250,idle
3.0146,-1,42,-252,idle
0.0632,14,24,-248,idle
0.12,14,23,-252,idle
0.1766,14,21,-250,idle
0.2333,14,25,-252,idle
0.29,10,21,-252,idle
0.3469,15,23,-252,idle
0.4035,13,24,-251,idle
0.4603,11,23,-251,idle
0.517,14,21,-249,idle
0.5738,14,22,-252,idle
0.6305,10,23,-251,idle
0.6874,13,22,-249,idle
0.7442,14,24,-252,idle
0.8009,12,23,-251,idle
0.8577,12,22,-251,idle
0.9145,13,24,-251,idle
0.9712,13,21,-247,idle
1.0281,13,24,-255,idle
1.0848,15,24,-250,idle
1.1414,15,22,-252,idle
1.1982,14,22,-254,idle
1.2552,13,23,-249,idle
1.3119,13,21,-250,idle
1.3686,17,24,-249,idle
1.4252,14,24,-249,idle
1.4821,14,21,-249,idle
1.5391,15,24,-250,idle
1.5956,15,22,-248,idle
1.6525,15,23,-253,idle
1.7092,13,21,-247,idle
1.7661,13,22,-255,idle
1.8227,14,24,-251,idle
1.8795,15,23,-250,idle
1.9363,15,21,-250,idle
1.9931,14,21,-251,idle
2.05,15,23,-248,idle
2.1066,12,26,-252,idle
2.1635,15,23,-251,idle
2.2203,15,22,-253,idle
2.2771,14,22,-250,idle
2.3339,15,24,-252,idle
2.3906,13,23,-247,idle
2.4472,13,25,-252,idle
2.5041,15,24,-251,idle
2.5609,15,24,-251,idle
2.6178,16,23,-247,idle
2.6745,14,23,-253,idle
2.7313,16,25,-250,idle
2.7881,13,23,-250,idle
2.8451,17,25,-252,idle
2.9017,14,24,-252,idle
2.9584,15,22,-252,idle
0.027,1,102,-230,idle
0.0827,0,97,-237,idle
0.1384,0,98,-238,idle
0.194,1,96,-236,idle
0.2496,0,97,-235,idle
0.3064,1,105,-240,idle
0.3619,0,97,-236,idle
0.4177,1,96,-234,idle
0.4734,0,96,-236,idle
0.529,1,95,-235,idle
0.5847,2,95,-232,idle
0.6402,0,93,-240,idle
0.696,0,93,-237,idle
0.7517,0,95,-235,idle
0.8094,255,90,-238,idle
0.8651,0,94,-237,idle
0.9206,1,86,-234,idle
0.9762,1,87,-240,idle
1.032,0,90,-241,idle
1.0886,-1,88,-240,idle
1.1455,-9,78,-236,idle
1.2021,-3,83,-242,idle
1.2577,0,81,-240,idle
1.3146,-2,79,-238,idle
1.3712,-1,80,-239,idle
1.4266,0,80,-240,idle
1.4836,-2,79,-239,idle
1.5392,0,80,-243,idle
1.5958,-1,81,-239,idle
1.6527,-5,86,-252,idle
1.7081,0,82,-239,idle
1.7638,1,82,-239,idle
1.8207,-7,83,-241,idle
1.876,1,81,-240,idle
1.9318,0,82,-244,idle
1.9886,-1,80,-238,idle
2.0441,0,81,-241,idle
2.0998,0,82,-242,idle
2.1555,0,81,-240,idle
2.211,0,80,-240,idle
2.2677,-1,80,-239,idle
2.3237,1,82,-241,idle
2.3791,0,81,-238,idle
2.4358,-2,81,-241,idle
2.4915,0,80,-241,idle
2.5471,0,84,-239,idle
2.6028,1,80,-240,idle
2.6587,0,82,-239,idle
2.7141,2,81,-240,idle
2.7697,0,80,-241,idle
2.8253,1,81,-240,idle
2.881,1,81,-239,idle
2.9367,0,80,-241,idle
2.9924,1,81,-240,idle
0.0688,0,55,-248,idle
0.1243,0,54,-244,idle
0.1798,0,55,-248,idle
0.2355,1,54,-247,idle
0.2908,0,51,-246,idle
0.3464,0,55,-249,idle
0.402,1,55,-247,idle
0.4574,1,55,-247,idle
0.5131,1,55,-247,idle
0.5686,0,54,-247,idle
0.624,1,54,-247,idle
0.6797,1,52,-249,idle
0.7353,1,54,-245,idle
0.7907,0,54,-248,idle
0.8465,2,55,-248,idle
0.9019,0,53,-246,idle
0.9574,2,55,-249,idle
1.013,0,53,-246,idle
1.0686,1,53,-247,idle
1.124,1,54,-247,idle
1.1796,0,55,-248,idle
1.2353,1,54,-248,idle
1.2906,0,54,-246,idle
1.3462,1,54,-248,idle
1.4018,2,54,-246,idle
1.4574,2,54,-248,idle
1.5129,1,55,-247,idle
1.5686,1,55,-248,idle
1.624,2,54,-248,idle
1.6796,2,54,-245,idle
1.7351,1,53,-247,idle
1.7907,2,54,-249,idle
1.8462,2,52,-246,idle
1.9017,3,53,-247,idle
1.9574,1,53,-248,idle
2.0127,4,55,-248,idle
2.0683,2,53,-246,idle
2.1239,1,53,-247,idle
2.1796,2,54,-245,idle
2.2349,2,52,-248,idle
2.2906,4,53,-248,idle
2.3461,4,53,-248,idle
2.4016,2,53,-247,idle
2.4572,3,54,-249,idle
2.5127,1,54,-247,idle
2.5685,5,54,-248,idle
2.6238,1,53,-248,idle
2.6796,5,53,-248,idle
2.7349,1,55,-247,idle
2.7906,2,54,-249,idle
2.8459,3,53,-247,idle
2.9015,3,54,-247,idle
2.9571,2,52,-247,idle
0.0256,-8,60,-245,idle
0.0833,-10,61,-247,idle
0.141,-11,62,-244,idle
0.1986,-10,60,-242,idle
0.2551,-5,62,-247,idle
0.312,-7,59,-244,idle
0.3684,-7,63,-248,idle
0.425,-9,62,-244,idle
0.4827,-11,60,-244,idle
0.5392,-9,61,-245,idle
0.5961,-7,60,-243,idle
0.6525,-8,61,-245,idle
0.709,-7,62,-245,idle
0.7657,-8,62,-245,idle
0.8223,-7,60,-245,idle
0.8791,-6,61,-246,idle
0.9353,-6,60,-242,idle
0.993,-10,62,-247,idle
1.0496,-6,61,-244,idle
1.1062,-7,61,-246,idle
1.1631,-6,61,-245,idle
1.2195,-7,61,-245,idle
1.276,-6,61,-245,idle
1.3327,-7,61,-243,idle
1.3894,-3,62,-246,idle
1.446,-7,62,-245,idle
1.5025,-4,62,-246,idle
1.5591,-5,60,-244,idle
1.6157,-8,62,-248,idle
1.6724,-6,59,-244,idle
1.7289,-6,61,-247,idle
1.7854,-7,61,-243,idle
1.8421,-8,62,-244,idle
1.8988,-4,60,-245,idle
1.9555,-4,63,-247,idle
2.0119,-9,62,-242,idle
2.0685,-5,62,-245,idle
2.1251,-2,61,-246,idle
2.1819,-4,61,-244,idle
2.2384,-5,62,-248,idle
2.2951,-4,60,-246,idle
2.3518,-5,63,-245,idle
2.4084,-6,61,-245,idle
2.4651,-6,61,-247,idle
2.5218,-6,62,-246,idle
2.5785,-5,62,-242,idle
2.635,-4,62,-245,idle
2.6917,-6,61,-246,idle
2.7485,-6,61,-244,idle
2.8049,-3,61,-245,idle
2.8617,-5,61,-244,idle
2.9184,-5,62,-246,idle
2.9752,-4,62,-244,idle
0.0815,-14,28,-249,idle
0.1388,-16,27,-248,idle
0.1964,-16,28,-249,idle
0.2539,-14,27,-248,idle
0.3115,-14,28,-248,idle
0.369,-16,28,-248,idle
0.4265,-15,28,-250,idle
0.4841,-17,27,-248,idle
0.5416,-15,26,-250,idle
0.5992,-14,27,-251,idle
0.6568,-18,29,-250,idle
0.7143,-16,28,-247,idle
0.7719,-15,26,-250,idle
0.8295,-13,26,-247,idle
0.887,-14,28,-250,idle
0.9444,-16,25,-249,idle
1.0021,-13,28,-251,idle
1.0597,-17,26,-248,idle
1.1172,-12,28,-249,idle
1.1748,-17,27,-249,idle
1.2323,-14,27,-250,idle
1.29,-15,28,-251,idle
1.3476,-14,26,-249,idle
1.4054,-17,27,-247,idle
1.4628,-14,27,-250,idle
1.5204,-14,29,-249,idle
1.5784,-15,26,-246,idle
1.6358,-14,29,-248,idle
1.6934,-15,27,-249,idle
1.7511,-14,29,-250,idle
1.8088,-12,29,-249,idle
1.8665,-14,26,-247,idle
1.924,-14,27,-250,idle
1.9817,-14,27,-250,idle
2.0395,-14,26,-250,idle
2.0971,-13,29,-250,idle
2.1547,-14,27,-249,idle
2.2125,-13,27,-249,idle
2.2701,-14,28,-250,idle
2.3277,-13,28,-250,idle
2.3855,-12,27,-248,idle
2.443,-13,28,-250,idle
2.5007,-10,28,-250,idle
2.5584,-12,29,-251,idle
2.616,-14,27,-248,idle
2.6737,-11,28,-252,idle
2.7314,-12,28,-247,idle
2.789,-10,28,-251,idle
2.8467,-12,29,-249,idle
2.9044,-11,28,-249,idle
2.962,-10,28,-251,idle
0.0311,-11,50,-247,idle
0.0889,-12,49,-248,idle
0.1465,-10,47,-245,idle
0.2032,-9,48,-249,idle
0.2597,-7,49,-247,idle
0.3175,-10,48,-247,idle
0.3751,-10,48,-247,idle
0.4329,-11,49,-250,idle
0.4894,-8,47,-247,idle
0.547,-10,49,-246,idle
0.6036,-8,48,-247,idle
0.6612,-11,50,-248,idle
0.719,-10,50,-247,idle
0.7768,-10,47,-249,idle
0.8333,-8,48,-245,idle
0.8909,-11,48,-248,idle
0.9488,-10,47,-247,idle
1.0061,-11,48,-249,idle
1.0638,-10,48,-245,idle
1.1214,-10,50,-249,idle
1.1781,-9,48,-247,idle
1.2357,-10,49,-244,idle
1.2923,-9,48,-248,idle
1.35,-10,48,-249,idle
1.4079,-10,48,-246,idle
1.4654,-11,49,-247,idle
1.5219,-8,50,-248,idle
1.5799,-12,46,-247,idle
1.6363,-8,48,-245,idle
1.6939,-10,48,-246,idle
1.7505,-8,47,-246,idle
1.8072,-8,49,-246,idle
1.8639,-9,48,-247,idle
1.9204,-8,48,-246,idle
1.977,-9,49,-250,idle
2.0346,-10,49,-247,idle
2.0922,-10,48,-247,idle
2.1489,-9,48,-248,idle
2.2055,-8,47,-246,idle
2.262,-8,47,-245,idle
2.3199,-10,48,-250,idle
2.3763,-9,49,-246,idle
2.433,-9,49,-247,idle
2.4895,-9,48,-247,idle
2.5461,-8,48,-249,idle
2.6028,-8,48,-245,idle
2.6593,-9,46,-249,idle
2.7159,-6,49,-246,idle
2.7737,-11,50,-249,idle
2.8301,-9,47,-245,idle
2.8869,-9,49,-249,idle
2.9433,-9,48,-246,idle
3,-8,48,-250,idle
0.021,-22,0,-252,idle
0.0772,-23,1,-248,idle
0.1334,-22,1,-253,idle
0.1897,-25,1,-248,idle
0.2459,-20,2,-249,idle
0.3022,-22,2,-252,idle
0.3586,-20,1,-244,idle
0.4148,-24,1,-251,idle
0.4711,-19,1,-248,idle
0.5274,-21,2,-249,idle
0.5837,-20,2,-251,idle
0.6401,-22,3,-250,idle
0.6961,-17,2,-250,idle
0.7525,-18,2,-250,idle
0.8088,-19,2,-249,idle
0.865,-17,3,-251,idle
0.9212,-19,2,-250,idle
0.9775,-17,3,-249,idle
1.0341,-17,3,-249,idle
1.0903,-18,2,-250,idle
1.1465,-18,3,-247,idle
1.203,-17,4,-250,idle
1.2591,-17,2,-248,idle
1.3154,-15,3,-250,idle
1.3716,-18,3,-248,idle
1.428,-16,4,-249,idle
1.4843,-20,4,-251,idle
1.5405,-18,3,-250,idle
1.5969,-19,3,-248,idle
1.6531,-17,2,-252,idle
1.7094,-17,3,-249,idle
1.7657,-17,3,-251,idle
1.8221,-17,2,-247,idle
1.8782,-18,3,-251,idle
1.9346,-16,2,-249,idle
1.9911,-18,3,-250,idle
2.0472,-17,3,-250,idle
2.1035,-17,3,-248,idle
2.1596,-17,3,-252,idle
2.2161,-17,3,-249,idle
2.2723,-17,4,-248,idle
2.3286,-16,5,-253,idle
2.3851,-17,2,-248,idle
2.4412,-16,3,-251,idle
2.4975,-18,1,-250,idle
2.5538,-17,6,-249,idle
2.6101,-17,3,-249,idle
2.6664,-16,4,-251,idle
2.7226,-17,3,-249,idle
2.7789,-16,4,-250,idle
2.8352,-15,2,-250,idle
2.8914,-18,4,-251,idle
2.9478,-15,5,-250,idle
3.0041,-18,3,-249,idle
0.0506,-46,59,-240,idle
0.108,-44,57,-244,idle
0.165,-41,57,-244,idle
0.2224,-41,58,-245,idle
0.2797,-42,58,-242,idle
0.3371,-41,58,-241,idle
0.3942,-42,59,-243,idle
0.4514,-39,61,-244,idle
0.5087,-40,60,-243,idle
0.5661,-40,61,-239,idle
0.6232,-41,61,-240,idle
0.6805,-38,62,-238,idle
0.738,-38,60,-238,idle
0.795,-40,59,-242,idle
0.8522,-39,59,-241,idle
0.9094,-36,58,-246,idle
0.9668,-36,57,-242,idle
1.0239,-36,57,-244,idle
1.0812,-35,59,-246,idle
1.1385,-36,57,-242,idle
1.1961,-38,59,-244,idle
1.2531,-36,58,-242,idle
1.3104,-38,61,-242,idle
1.3677,-35,59,-241,idle
1.4248,-39,58,-239,idle
1.4822,-41,56,-238,idle
1.5395,-34,57,-238,idle
1.5967,-35,61,-242,idle
1.6539,-31,59,-243,idle
1.7111,-35,58,-243,idle
1.7685,-36,57,-240,idle
1.8259,-34,58,-247,idle
1.883,-35,59,-243,idle
1.9403,-33,60,-244,idle
1.9976,-35,59,-240,idle
2.0548,-35,60,-243,idle
2.1121,-34,58,-238,idle
2.1693,-36,59,-240,idle
2.2265,-31,59,-244,idle
2.2839,-37,59,-234,idle
2.3412,-28,58,-234,idle
2.3985,-33,62,-251,idle
2.4557,-24,57,-249,idle
2.513,-25,56,-250,idle
2.5704,-22,57,-247,idle
2.6275,-23,58,-244,idle
2.6851,-22,58,-241,idle
2.7422,-23,59,-241,idle
2.7995,-27,60,-246,idle
2.857,-26,56,-245,idle
2.9142,-26,55,-242,idle
2.9715,-24,58,-246,idle
0.0206,41,41,-247,idle
0.078,-40,44,-243,idle
0.1354,-42,46,-241,idle
0.1925,-42,45,-243,idle
0.2498,-41,48,-244,idle
0.307,-38,44,-242,idle
0.3645,-37,43,-246,idle
0.4216,-37,47,-248,idle
0.4788,-38,42,-242,idle
0.5361,-41,45,-245,idle
0.5933,-35,44,-248,idle
0.6505,-35,45,-248,idle
0.7078,-35,43,-245,idle
0.765,-33,44,-248,idle
0.8222,-35,45,-245,idle
0.8796,-35,44,-244,idle
0.9368,-36,44,-243,idle
0.9941,-38,46,-243,idle
1.0515,-34,46,-244,idle
1.1086,-35,46,-247,idle
1.166,-32,43,-243,idle
1.2235,-35,44,-245,idle
1.2805,-32,45,-245,idle
1.3378,-35,43,-244,idle
1.3951,-32,43,-244,idle
1.4524,-34,47,-245,idle
1.5096,-31,45,-245,idle
